region_id,total_population
LK_5133115,958
LK_5133120,1365
LK_5133125,798
LK_5133130,763
LK_5133135,1068
LK_5133140,940
LK_5133145,906
LK_5133150,861
LK_5133155,642
LK_5133160,1796
LK_5133165,1279
LK_5133170,1113
LK_5133175,1379
LK_5133180,795
LK_5133185,1054
LK_5133190,527
LK_5133195,517
LK_5133200,950
LK_5133205,391
LK_5133210,634
LK_5133215,505
LK_5136,60807
LK_5136005,1039
LK_5136010,637
LK_5136015,1923
LK_5136020,1921
LK_5136025,1921
LK_5136030,1169
LK_5136035,666
LK_5136040,1019
LK_5136045,956
LK_5136050,1598
LK_5136055,1217
LK_5136060,1207
LK_5136065,1167
LK_5136070,1680
LK_5136075,1485
LK_5136080,1668
LK_5136085,1183
LK_5136090,914
LK_5136095,1602
LK_5136100,3268
LK_5136105,1974
LK_5136110,2351
LK_5136115,1984
LK_5136120,1225
LK_5136125,915
LK_5136130,1248
LK_5136135,1534
LK_5136140,1317
LK_5136145,1934
LK_5136150,1006
LK_5136155,1711
LK_5136160,1115
LK_5136165,940
LK_5136170,1061
LK_5136175,979
LK_5136180,1125
LK_5136185,1110
LK_5136190,1255
LK_5136195,1087
LK_5136200,1088
LK_5136205,806
LK_5136210,1393
LK_5136215,864
LK_5136220,969
LK_5136225,1576
LK_52,649402
LK_5203,60178
LK_5203005,4008
LK_5203010,4369
LK_5203015,7847
LK_5203020,10860
LK_5203025,4019
LK_5203030,3740
LK_5203035,4376
LK_5203040,3426
LK_5203045,4549
LK_5203050,4440
LK_5203055,2847
LK_5203060,3121
LK_5203065,2576
LK_5206,18290
LK_5206005,1018
LK_5206010,720
LK_5206015,935
LK_5206020,1066
LK_5206025,499
LK_5206030,861
LK_5206035,1353
LK_5206040,1605
LK_5206045,802
LK_5206050,936
LK_5206055,800
LK_5206060,1038
LK_5206065,641
LK_5206070,885
LK_5206075,1136
LK_5206080,827
LK_5206085,721
LK_5206090,734
LK_5206095,853
LK_5206100,860
LK_5209,20828
LK_5209005,247
LK_5209010,780
LK_5209015,608
LK_5209020,655
LK_5209025,1686
LK_5209030,913
LK_5209035,1317
LK_5209040,1219
LK_5209045,1815
LK_5209050,939
LK_5209055,1506
LK_5209060,1641
LK_5209065,1611
LK_5209070,1424
LK_5209075,1193
LK_5209080,1966
LK_5209085,1308
LK_5212,58325
LK_5212005,502
LK_5212010,715
LK_5212015,778
LK_5212020,411
LK_5212025,1155
LK_5212030,2020
LK_5212035,1495
LK_5212040,783
LK_5212045,650
LK_5212050,620
LK_5212055,2337
LK_5212060,1408
LK_5212065,1328
LK_5212070,603
LK_5212075,654
LK_5212080,520
LK_5212085,2082
LK_5212090,2496
LK_5212095,1198
LK_5212100,703
LK_5212105,1220
LK_5212110,438
LK_5212115,456
LK_5212120,1146
LK_5212125,661
LK_5212130,552
LK_5212135,612
LK_5212140,217
LK_5212145,212
LK_5212150,1137
LK_5212155,1053
LK_5212160,675
LK_5212165,1088
LK_5212170,2125
LK_5212175,1718
LK_5212180,602
LK_5212185,1435
LK_5212190,1439
LK_5212195,2742
LK_5212200,1578
LK_5212205,872
LK_5212210,1086
LK_5212215,1108
LK_5212220,772
LK_5212225,895
LK_5212230,1304
LK_5212235,637
LK_5212240,582
LK_5212245,653
LK_5212250,710
LK_5212255,795
LK_5212260,725
LK_5212265,1752
LK_5212270,2142
LK_5212275,728
LK_5215,43829
LK_5215005,3013
LK_5215010,1651
LK_5215015,2933
LK_5215020,1428
LK_5215025,2141
LK_5215030,3756
LK_5215035,3327
LK_5215040,3153
LK_5215045,1379
LK_5215050,2133
LK_5215055,2232
LK_5215060,1268
LK_5215065,1419
LK_5215070,1489
LK_5215075,1599
LK_5215080,1559
LK_5215085,1500
LK_5215090,1416
LK_5215095,1994
LK_5215100,1218
LK_5215105,1838
LK_5215110,1383
LK_5216,18727
LK_5216005,917
LK_5216010,744
LK_5216015,1012
LK_5216020,862
LK_5216025,1106
LK_5216030,674
LK_5216035,1067
LK_5216040,1561
LK_5216045,557
LK_5216050,1513
LK_5216055,526
LK_5216060,832
LK_5216065,1133
LK_5216070,479
LK_5216075,673
LK_5216080,970
LK_5216085,511
LK_5216090,1481
LK_5216095,1154
LK_5216100,955
LK_5218,60465
LK_5218005,518
LK_5218010,1191
LK_5218015,484
LK_5218020,757
LK_5218025,324
LK_5218030,724
LK_5218035,900
LK_5218040,1564
LK_5218045,814
LK_5218050,1333
LK_5218055,1672
LK_5218060,1259
LK_5218065,493
LK_5218070,789
LK_5218075,1477
LK_5218080,957
LK_5218085,846
LK_5218090,1219
LK_5218095,1401
LK_5218100,1090
LK_5218105,1269
LK_5218110,521
LK_5218115,567
LK_5218120,506
LK_5218125,694
LK_5218130,1010
LK_5218135,1569
LK_5218140,1301
LK_5218145,2399
LK_5218150,1120
LK_5218155,1196
LK_5218160,1954
LK_5218165,1402
LK_5218170,2023
LK_5218175,1955
LK_5218180,2408
LK_5218185,1312
LK_5218190,1368
LK_5218195,1870
LK_5218200,1686
LK_5218205,986
LK_5218210,966
LK_5218215,427
LK_5218220,1102
LK_5218225,2476
LK_5218230,1046
LK_5218235,1180
LK_5218240,785
LK_5218245,241
LK_5218250,2859
LK_5218255,455
LK_5221,29800
LK_5221005,1874
LK_5221010,791
LK_5221015,1260
LK_5221020,2923
LK_5221025,1499
LK_5221030,941
LK_5221035,857
LK_5221040,766
LK_5221045,672
LK_5221050,1745
LK_5221055,667
LK_5221060,1051
LK_5221065,770
LK_5221070,892
LK_5221075,564
LK_5221080,805
LK_5221085,1021
LK_5221090,1083
LK_5221095,1323
LK_5221100,951
LK_5221105,985
LK_5221110,904
LK_5221115,672
LK_5221120,932
LK_5221125,585
LK_5221130,832
LK_5221135,1311
LK_5221140,579
LK_5221145,545
LK_5224,44632
LK_5224005,2014
LK_5224010,930
LK_5224015,801
LK_5224020,1054
LK_5224025,3988
LK_5224030,1540
LK_5224035,1203
LK_5224040,3577
LK_5224045,995
LK_5224050,823
LK_5224055,978
LK_5224060,926
LK_5224065,1117
LK_5224070,1335
LK_5224075,2929
LK_5224080,1438
LK_5224085,2467
LK_5224090,1349
LK_5224095,819
LK_5224100,1624
LK_5224105,1140
LK_5224110,1115
LK_5224115,2498
LK_5224120,1423
LK_5224125,1008
LK_5224130,1025
LK_5224135,1031
LK_5224140,1620
LK_5224145,1865
LK_5225,25461
LK_5225005,1938
LK_5225010,1843
LK_5225015,1956
LK_5225020,1325
LK_5225025,1096
LK_5225030,1066
LK_5225035,1645
LK_5225040,1149
LK_5225045,1498
LK_5225050,1312
LK_5225055,1813
LK_5225060,1000
LK_5225065,1509
LK_5225070,1609
LK_5225075,1217
LK_5225080,1961
LK_5225085,1524
LK_5227,16839
LK_5227005,1416
LK_5227010,1326
LK_5227015,1474
LK_5227020,1250
LK_5227025,1316
LK_5227030,402
LK_5227035,557
LK_5227040,999
LK_5227045,514
LK_5227050,715
LK_5227055,391
LK_5227060,1219
LK_5227065,1095
LK_5227070,869
LK_5227075,258
LK_5227080,1152
LK_5227085,1886
LK_5230,26361
LK_5230005,579
LK_5230010,1288
LK_5230015,968
LK_5230020,1439
LK_5230025,1180
LK_5230030,768
LK_5230035,729
LK_5230040,957
LK_5230045,1643
LK_5230050,1657
LK_5230055,794
LK_5230060,758
LK_5230065,659
LK_5230070,2076
LK_5230075,1202
LK_5230080,609
LK_5230085,498
LK_5230090,500
LK_5230095,1146
LK_5230100,1485
LK_5230105,608
LK_5230110,1222
LK_5230115,1897
LK_5230120,897
LK_5230125,802
LK_5233,41968
LK_5233005,1229
LK_5233010,2263
LK_5233015,1434
LK_5233020,1151
LK_5233025,771
LK_5233030,431
LK_5233035,1953
LK_5233040,420
LK_5233045,1273
LK_5233050,1342
LK_5233055,2013
LK_5233060,1141
LK_5233065,1678
LK_5233070,1524
LK_5233075,1139
LK_5233080,1281
LK_5233085,1459
LK_5233090,2130
LK_5233095,1949
LK_5233100,1123
LK_5233105,1012
LK_5233110,927
LK_5233115,1205
LK_5233120,833
LK_5233125,1568
LK_5233130,1358
LK_5233135,1617
LK_5233140,1731
LK_5233145,1405
LK_5233150,790
LK_5233155,978
LK_5233160,840
LK_5234,14383
LK_5234005,979
LK_5234010,1289
LK_5234015,1213
LK_5234020,966
LK_5234025,534
LK_5234030,776
LK_5234035,927
LK_5234040,1956
LK_5234045,1450
LK_5234050,1416
LK_5234055,1281
LK_5234060,1596
LK_5236,39166
LK_5236005,952
LK_5236010,543
LK_5236015,1700
LK_5236020,1830
LK_5236025,2933
LK_5236030,1501
LK_5236035,1219
LK_5236040,796
LK_5236045,848
LK_5236050,2347
LK_5236055,2645
LK_5236060,1411
LK_5236065,1282
LK_5236070,1142
LK_5236075,1597
LK_5236080,1108
LK_5236085,1205
LK_5236090,1206
LK_5236095,782
LK_5236100,1026
LK_5236105,1062
LK_5236110,1337
LK_5236115,1255
LK_5236120,1706
LK_5236125,1037
LK_5236130,1098
LK_5236135,2358
LK_5236140,1240
LK_5239,22458
LK_5239005,531
LK_5239010,593
LK_5239015,661
LK_5239020,551
LK_5239025,487
LK_5239030,604
LK_5239035,1272
LK_5239040,612
LK_5239045,951
LK_5239050,1350
LK_5239055,547
LK_5239060,739
LK_5239065,1180
LK_5239070,184
LK_5239075,1532
LK_5239080,1745
LK_5239085,1675
LK_5239090,1531
LK_5239095,1538
LK_5239100,992
LK_5239105,721
LK_5239110,2462
LK_5242,38692
LK_5242005,844
LK_5242010,1997
LK_5242015,1383
LK_5242020,1959
LK_5242025,518
LK_5242030,2502
LK_5242035,719
LK_5242040,1376
LK_5242045,1211
LK_5242050,1201
LK_5242055,686
LK_5242060,774
LK_5242065,1446
LK_5242070,1869
LK_5242075,1203
LK_5242080,1099
LK_5242085,980
LK_5242090,1114
LK_5242095,1156
LK_5242100,899
LK_5242105,1116
LK_5242110,964
LK_5242115,591
LK_5242120,317
LK_5242125,1309
LK_5242130,1277
LK_5242135,534
LK_5242140,1038
LK_5242145,1601
LK_5242150,1004
LK_5242155,2020
LK_5242160,1324
LK_5242165,661
LK_5245,25277
LK_5245005,324
LK_5245010,667
LK_5245015,1469
LK_5245020,1753
LK_5245025,1130
LK_5245030,621
LK_5245035,1141
LK_5245040,1141
LK_5245045,1276
LK_5245050,1479
LK_5245055,1347
LK_5245060,1390
LK_5245065,1746
LK_5245070,1169
LK_5245075,1481
LK_5245080,3119
LK_5245085,371
LK_5245090,101
LK_5245095,2053
LK_5245100,837
LK_5245105,399
LK_5245110,263
LK_5248,34809
LK_5248005,731
LK_5248010,1251
LK_5248015,2195
LK_5248020,1551
LK_5248025,707
LK_5248030,1357
LK_5248035,2682
LK_5248040,2390
LK_5248045,842
LK_5248050,1092
LK_5248055,1052
LK_5248060,983
LK_5248065,1505
LK_5248070,492
LK_5248075,992
LK_5248080,1135
LK_5248085,1203
LK_5248090,3175
LK_5248095,1377
LK_5248100,1228
LK_5248105,1554
LK_5248110,733
LK_5248115,668
LK_5248120,694
LK_5248125,1150
LK_5248130,837
LK_5248135,1233
LK_5251,8914
LK_5251005,388
LK_5251010,578
LK_5251015,777
LK_5251020,582
LK_5251025,777
LK_5251030,682
LK_5251035,422
LK_5251040,766
LK_5251045,770
LK_5251050,666
LK_5251055,1297
LK_5251060,1209
LK_53,379541
LK_5303,11882
LK_5303005,2207
LK_5303010,522
LK_5303015,638
LK_5303020,776
LK_5303025,955
LK_5303030,817
LK_5303035,1322
LK_5303040,1202
LK_5303045,1656
LK_5303050,1787
LK_5306,33218
LK_5306005,39
LK_5306010,1725
LK_5306015,2246
LK_5306020,3978
LK_5306025,3010
LK_5306030,640
LK_5306035,1393
LK_5306040,459
LK_5306045,111
LK_5306050,686
LK_5306055,412
LK_5306060,178
LK_5306065,1686
LK_5306070,1036
LK_5306075,660
LK_5306080,486
LK_5306085,2718
LK_5306090,950
LK_5306095,2235
LK_5306100,1743
LK_5306105,1480
LK_5306110,3031
LK_5306115,1011
LK_5306120,1305
LK_5309,7382
LK_5309005,1015
LK_5309010,826
LK_5309015,1034
LK_5309020,402
LK_5309025,1094
LK_5309030,493
LK_5309035,998
LK_5309040,540
LK_5309045,250
LK_5309050,730
LK_5312,7968
LK_5312005,1990
LK_5312010,1846
LK_5312015,905
LK_5312020,863
LK_5312025,704
LK_5312030,558
LK_5312035,157
LK_5312040,490
LK_5312045,214
LK_5312050,241
LK_5315,97487
LK_5315005,268
LK_5315010,1
LK_5315015,280
LK_5315020,1323
LK_5315025,2332
LK_5315030,1995
LK_5315035,1772
LK_5315040,6860
LK_5315045,1954
LK_5315050,359
LK_5315055,620
LK_5315060,2585
LK_5315065,1974
LK_5315070,1685
LK_5315075,2095
LK_5315080,3801
LK_5315085,4205
LK_5315090,1125
LK_5315095,2220
LK_5315100,2855
LK_5315105,3066
LK_5315110,3358
LK_5315115,1266
LK_5315120,1818
LK_5315125,3900
LK_5315130,3387
LK_5315135,2260
LK_5315140,3307
LK_5315145,3179
LK_5315150,531
LK_5315155,1224
LK_5315160,2702
LK_5315165,1444
LK_5315170,2988
LK_5315175,1718
LK_5315180,5169
LK_5315185,2287
LK_5315190,2065
LK_5315195,4583
LK_5315200,2507
LK_5315205,2009
LK_5315210,2410
LK_5318,28527
LK_5318005,2107
LK_5318010,790
LK_5318015,1154
LK_5318020,1250
LK_5318025,3220
LK_5318030,4744
LK_5318035,353
LK_5318040,1447
LK_5318045,3858
LK_5318050,2667
LK_5318055,5544
LK_5318060,1393
LK_5321,46802
LK_5321005,1852
LK_5321010,1034
LK_5321015,890
LK_5321020,1776
LK_5321025,1174
LK_5321030,1334
LK_5321035,1094
LK_5321040,2797
LK_5321045,1601
LK_5321050,1086
LK_5321055,1585
LK_5321060,2128
LK_5321065,5614
LK_5321070,1066
LK_5321075,1506
LK_5321080,2302
LK_5321085,3175
LK_5321090,2809
LK_5321095,3124
LK_5321100,3242
LK_5321105,2150
LK_5321110,2919
LK_5321115,544
LK_5324,64613
LK_5324005,3471
LK_5324010,912
LK_5324015,2603
LK_5324020,1539
LK_5324025,616
LK_5324030,2842
LK_5324035,3152
LK_5324040,2531
LK_5324045,3173
LK_5324050,1191
LK_5324055,1388
LK_5324060,539
LK_5324065,2175
LK_5324070,2357
LK_5324075,4147
LK_5324080,2396
LK_5324085,2194
LK_5324090,1320
LK_5324095,1597
LK_5324100,1375
LK_5324105,1459
LK_5324110,1979
LK_5324115,5238
LK_5324120,2381
LK_5324125,1298
LK_5324130,2962
LK_5324135,1976
LK_5324140,1650
LK_5324145,1998
LK_5324150,2036
LK_5324155,118
LK_5327,56621
LK_5327015,319
LK_5327020,2
LK_5327025,1481
LK_5327030,1650
LK_5327035,2161
LK_5327040,3369
LK_5327045,2473
LK_5327050,1156
LK_5327055,568
LK_5327060,975
LK_5327065,994
LK_5327070,1440
LK_5327075,2523
LK_5327080,2723
LK_5327085,1615
LK_5327090,1647
LK_5327095,2832
LK_5327100,1776
LK_5327105,1680
LK_5327110,1925
LK_5327115,1116
LK_5327120,1450
LK_5327125,889
LK_5327130,861
LK_5327135,1996
LK_5327140,1890
LK_5327145,1305
LK_5327150,1499
LK_5327155,1008
LK_5327160,1112
LK_5327165,1273
LK_5327170,546
LK_5327175,1253
LK_5327180,704
LK_5327185,1275
LK_5327190,947
LK_5327195,1248
LK_5327200,1356
LK_5327205,713
LK_5327210,871
LK_5330,13632
LK_5330005,627
LK_5330010,705
LK_5330015,243
LK_5330020,588
LK_5330025,954
LK_5330030,889
LK_5330035,422
LK_5330040,2438
LK_5330045,297
LK_5330050,373
LK_5330055,2217
LK_5330060,1185
LK_5330065,489
LK_5330070,512
LK_5330075,828
LK_5330080,865
LK_5333,11409
LK_5333005,545
LK_5333010,1916
LK_5333015,911
LK_5333020,1276
LK_5333025,826
LK_5333030,692
LK_5333035,1464
LK_5333040,1376
LK_5333045,1632
LK_5333050,771
LK_6,2380861
LK_61,1618465
LK_6103,31412
LK_6103005,819
LK_6103010,1094
LK_6103015,1003
LK_6103020,1422
LK_6103025,1149
LK_6103030,838
LK_6103035,843
LK_6103040,629
LK_6103045,597
LK_6103050,987
LK_6103055,812
LK_6103060,976
LK_6103065,1191
LK_6103070,490
LK_6103075,1019
LK_6103080,1784
LK_6103085,936
LK_6103090,604
LK_6103095,906
LK_6103100,1323
LK_6103105,1107
LK_6103110,787
LK_6103115,705
LK_6103120,877
LK_6103125,337
LK_6103130,500
LK_6103135,880
LK_6103140,407
LK_6103145,1191
LK_6103150,702
LK_6103155,405
LK_6103160,649
LK_6103165,1380
LK_6103170,1024
LK_6103175,1039
LK_6106,55078
LK_6106005,1439
LK_6106010,797
LK_6106015,516
LK_6106020,849
LK_6106025,722
LK_6106030,714
LK_6106035,748
LK_6106040,549
LK_6106045,1100
LK_6106050,762
LK_6106055,929
LK_6106060,1277
LK_6106065,1448
LK_6106070,1519
LK_6106075,2231
LK_6106080,732
LK_6106085,544
LK_6106090,998
LK_6106095,808
LK_6106100,1183
LK_6106105,573
LK_6106110,652
LK_6106115,661
LK_6106120,1228
LK_6106125,782
LK_6106130,824
LK_6106135,1030
LK_6106140,1262
LK_6106145,1563
LK_6106150,1152
LK_6106155,969
LK_6106160,613
LK_6106165,712
LK_6106170,709
LK_6106175,462
LK_6106180,1057
LK_6106185,790
LK_6106190,778
LK_6106195,1451
LK_6106200,1227
LK_6106205,728
LK_6106210,614
LK_6106215,895
LK_6106220,906
LK_6106225,477
LK_6106230,759
LK_6106235,563
LK_6106240,763
LK_6106245,780
LK_6106250,472
LK_6106255,527
LK_6106260,705
LK_6106265,836
LK_6106270,880
LK_6106275,1131
LK_6106280,819
LK_6106285,1091
LK_6106290,721
LK_6106295,578
LK_6106300,623
LK_6106305,858
LK_6106310,992
LK_6109,25781
LK_6109005,922
LK_6109010,943
LK_6109015,779
LK_6109020,808
LK_6109025,1075
LK_6109030,426
LK_6109035,736
LK_6109040,540
LK_6109045,570
LK_6109050,732
LK_6109055,656
LK_6109060,656
LK_6109065,720
LK_6109070,520
LK_6109075,770
LK_6109080,478
LK_6109085,691
LK_6109090,751
LK_6109095,920
LK_6109100,749
LK_6109105,1061
LK_6109110,594
LK_6109115,773
LK_6109120,594
LK_6109125,899
LK_6109130,665
LK_6109135,617
LK_6109140,688
LK_6109145,770
LK_6109150,1024
LK_6109155,986
LK_6109160,833
LK_6109165,561
LK_6109170,532
LK_6109175,742
LK_6112,22878
LK_6112005,815
LK_6112010,639
LK_6112015,1040
LK_6112020,561
LK_6112025,1123
LK_6112030,1574
LK_6112035,951
LK_6112040,563
LK_6112045,503
LK_6112050,687
LK_6112055,967
LK_6112060,1011
LK_6112065,1054
LK_6112070,488
LK_6112075,700
LK_6112080,976
LK_6112085,715
LK_6112090,1116
LK_6112095,704
LK_6112100,583
LK_6112105,588
LK_6112110,733
LK_6112115,573
LK_6112120,1176
LK_6112125,746
LK_6112130,965
LK_6112135,650
LK_6112140,677
LK_6115,21263
LK_6115005,899
LK_6115010,670
LK_6115015,711
LK_6115020,922
LK_6115025,551
LK_6115030,678
LK_6115035,488
LK_6115040,827
LK_6115045,612
LK_6115050,686
LK_6115055,631
LK_6115060,786
LK_6115065,913
LK_6115070,803
LK_6115075,758
LK_6115080,720
LK_6115085,405
LK_6115090,665
LK_6115095,640
LK_6115100,568
LK_6115105,1191
LK_6115110,556
LK_6115115,658
LK_6115120,593
LK_6115125,574
LK_6115130,470
LK_6115135,505
LK_6115140,1179
LK_6115145,696
LK_6115150,482
LK_6115155,426
LK_6118,21893
LK_6118005,447
LK_6118010,492
LK_6118015,953
LK_6118020,842
LK_6118025,578
LK_6118030,527
LK_6118035,537
LK_6118040,302
LK_6118045,769
LK_6118050,660
LK_6118055,279
LK_6118060,797
LK_6118065,772
LK_6118070,900
LK_6118075,1108
LK_6118080,1615
LK_6118085,555
LK_6118090,518
LK_6118095,1939
LK_6118100,706
LK_6118105,440
LK_6118110,903
LK_6118115,916
LK_6118120,820
LK_6118125,764
LK_6118130,943
LK_6118135,1022
LK_6118140,789
LK_6121,40452
LK_6121005,1008
LK_6121010,540
LK_6121015,736
LK_6121020,1005
LK_6121025,868
LK_6121030,580
LK_6121035,933
LK_6121040,880
LK_6121045,928
LK_6121050,950
LK_6121055,1215
LK_6121060,982
LK_6121065,1352
LK_6121070,672
LK_6121075,963
LK_6121080,724
LK_6121085,972
LK_6121090,588
LK_6121095,802
LK_6121100,1028
LK_6121105,1478
LK_6121110,1360
LK_6121115,1909
LK_6121120,871
LK_6121125,988
LK_6121130,896
LK_6121135,934
LK_6121140,749
LK_6121145,575
LK_6121150,1060
LK_6121155,1164
LK_6121160,1034
LK_6121165,651
LK_6121170,906
LK_6121175,875
LK_6121180,1340
LK_6121185,1531
LK_6121190,1516
LK_6121195,891
LK_6121200,563
LK_6121205,755
LK_6121210,680
LK_6124,57485
LK_6124005,605
LK_6124010,957
LK_6124015,385
LK_6124020,703
LK_6124025,667
LK_6124030,847
LK_6124035,794
LK_6124040,945
LK_6124045,771
LK_6124050,795
LK_6124055,781
LK_6124060,774
LK_6124065,968
LK_6124070,905
LK_6124075,1081
LK_6124080,664
LK_6124085,648
LK_6124090,879
LK_6124095,638
LK_6124100,1218
LK_6124105,961
LK_6124110,1102
LK_6124115,815
LK_6124120,930
LK_6124125,1044
LK_6124130,1009
LK_6124135,723
LK_6124140,1037
LK_6124145,1152
LK_6124150,985
LK_6124155,1088
LK_6124160,596
LK_6124165,1167
LK_6124170,589
LK_6124175,720
LK_6124180,679
LK_6124185,715
LK_6124190,1132
LK_6124195,1062
LK_6124200,757
LK_6124205,902
LK_6124210,670
LK_6124215,704
LK_6124220,615
LK_6124225,764
LK_6124230,881
LK_6124235,897
LK_6124240,967
LK_6124245,816
LK_6124250,1019
LK_6124255,847
LK_6124260,989
LK_6124265,715
LK_6124270,798
LK_6124275,765
LK_6124280,841
LK_6124285,616
LK_6124290,834
LK_6124295,1011
LK_6124300,1130
LK_6124305,538
LK_6124310,692
LK_6124315,1285
LK_6124320,794
LK_6124325,786
LK_6124330,707
LK_6124335,846
LK_6124340,768
LK_6127,76139
LK_6127005,1156
LK_6127010,995
LK_6127015,867
LK_6127020,725
LK_6127025,895
LK_6127030,989
LK_6127035,689
LK_6127040,889
LK_6127045,783
LK_6127050,568
LK_6127055,517
LK_6127060,912
LK_6127065,613
LK_6127070,878
LK_6127075,806
LK_6127080,482
LK_6127085,628
LK_6127090,542
LK_6127095,844
LK_6127100,714
LK_6127105,681
LK_6127110,645
LK_6127115,884
LK_6127120,1400
LK_6127125,1626
LK_6127130,1871
LK_6127135,719
LK_6127140,686
LK_6127145,1698
LK_6127150,784
LK_6127155,701
LK_6127160,627
LK_6127165,1005
LK_6127170,1028
LK_6127175,1167
LK_6127180,1400
LK_6127185,858
LK_6127190,771
LK_6127195,821
LK_6127200,863
LK_6127205,1619
LK_6127210,615
LK_6127215,1038
LK_6127220,2487
LK_6127225,715
LK_6127230,821
LK_6127235,866
LK_6127240,904
LK_6127245,579
LK_6127250,1040
LK_6127255,750
LK_6127260,832
LK_6127265,467
LK_6127270,585
LK_6127275,1354
LK_6127280,836
LK_6127285,592
LK_6127290,766
LK_6127295,1336
LK_6127300,774
LK_6127305,1143
LK_6127310,1040
LK_6127315,538
LK_6127320,873
LK_6127325,1299
LK_6127330,944
LK_6127335,1386
LK_6127340,1325
LK_6127345,686
LK_6127350,1261
LK_6127355,944
LK_6127360,816
LK_6127365,551
LK_6127370,1098
LK_6127375,790
LK_6127380,465
LK_6127385,1425
LK_6127390,767
LK_6127395,1356
LK_6127400,843
LK_6127405,1110
LK_6127410,776
LK_6130,85309
LK_6130005,1148
LK_6130010,972
LK_6130015,683
LK_6130020,1109
LK_6130025,1504
LK_6130030,1054
LK_6130035,994
LK_6130040,1155
LK_6130045,1848
LK_6130050,1751
